Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
36,38,5,6,31,32,0,Train/0/00001_00015_00013.png
39,39,5,5,33,33,0,Train/0/00001_00015_00014.png
41,40,6,5,36,34,0,Train/0/00001_00015_00015.png
43,41,6,5,38,36,0,Train/0/00001_00015_00016.png
44,44,5,5,39,38,0,Train/0/00001_00015_00017.png
46,46,5,5,40,40,0,Train/0/00001_00015_00018.png
47,48,5,5,42,42,0,Train/0/00001_00015_00019.png
50,50,6,5,45,44,0,Train/0/00001_00015_00020.png
53,53,6,6,48,48,0,Train/0/00001_00015_00021.png
56,56,6,6,51,51,0,Train/0/00001_00015_00022.png
60,61,5,6,55,56,0,Train/0/00001_00015_00023.png
68,69,7,7,62,63,0,Train/0/00001_00015_00024.png
76,76,6,6,69,70,0,Train/0/00001_00015_00025.png
85,87,7,8,78,80,0,Train/0/00001_00015_00026.png
100,100,8,8,92,92,0,Train/0/00001_00015_00027.png
121,120,10,11,110,110,0,Train/0/00001_00015_00028.png
144,144,12,12,131,131,0,Train/0/00001_00015_00029.png
33,35,6,6,28,30,0,Train/0/00001_00016_00000.png
34,34,6,6,29,29,0,Train/0/00001_00016_00001.png
35,34,6,5,29,28,0,Train/0/00001_00016_00002.png
35,36,5,6,30,31,0,Train/0/00001_00016_00003.png
37,37,6,6,32,32,0,Train/0/00001_00016_00004.png
37,37,6,6,32,32,0,Train/0/00001_00016_00005.png
37,38,5,6,32,33,0,Train/0/00001_00016_00006.png
37,38,5,6,32,33,0,Train/0/00001_00016_00007.png
37,39,5,6,32,34,0,Train/0/00001_00016_00008.png
39,41,6,6,34,36,0,Train/0/00001_00016_00009.png
40,42,6,6,35,37,0,Train/0/00001_00016_00010.png
42,41,6,5,36,36,0,Train/0/00001_00016_00011.png
42,43,6,6,37,37,0,Train/0/00001_00016_00012.png
44,43,5,5,38,38,0,Train/0/00001_00016_00013.png
46,45,6,5,40,39,0,Train/0/00001_00016_00014.png
47,46,6,5,41,40,0,Train/0/00001_00016_00015.png
47,47,5,5,42,42,0,Train/0/00001_00016_00016.png
49,48,6,5,44,43,0,Train/0/00001_00016_00017.png
51,51,6,6,46,46,0,Train/0/00001_00016_00018.png
52,52,5,5,47,47,0,Train/0/00001_00016_00019.png
53,54,5,6,48,49,0,Train/0/00001_00016_00020.png
56,57,5,6,51,52,0,Train/0/00001_00016_00021.png
59,58,6,5,54,53,0,Train/0/00001_00016_00022.png
63,63,6,5,58,57,0,Train/0/00001_00016_00023.png
68,69,6,7,62,63,0,Train/0/00001_00016_00024.png
71,72,6,7,65,66,0,Train/0/00001_00016_00025.png
74,77,6,7,68,70,0,Train/0/00001_00016_00026.png
82,81,7,7,74,74,0,Train/0/00001_00016_00027.png
91,92,8,9,83,84,0,Train/0/00001_00016_00028.png
98,98,9,9,90,90,0,Train/0/00001_00016_00029.png
32,33,5,6,27,28,0,Train/0/00001_00017_00000.png
34,34,6,6,29,29,0,Train/0/00001_00017_00001.png
34,34,6,6,29,29,0,Train/0/00001_00017_00002.png
35,36,5,6,30,31,0,Train/0/00001_00017_00003.png
35,35,5,5,30,30,0,Train/0/00001_00017_00004.png
35,35,5,5,30,30,0,Train/0/00001_00017_00005.png
35,36,5,5,30,30,0,Train/0/00001_00017_00006.png
36,37,5,6,31,32,0,Train/0/00001_00017_00007.png
38,39,5,6,32,33,0,Train/0/00001_00017_00008.png
39,38,6,5,34,33,0,Train/0/00001_00017_00009.png
41,40,6,5,35,34,0,Train/0/00001_00017_00010.png
41,42,5,6,35,36,0,Train/0/00001_00017_00011.png
42,41,6,5,37,36,0,Train/0/00001_00017_00012.png
43,43,6,6,38,38,0,Train/0/00001_00017_00013.png
45,44,6,5,40,39,0,Train/0/00001_00017_00014.png
45,46,5,5,40,41,0,Train/0/00001_00017_00015.png
46,48,5,6,41,43,0,Train/0/00001_00017_00016.png
49,51,6,6,44,46,0,Train/0/00001_00017_00017.png
50,53,5,6,45,48,0,Train/0/00001_00017_00018.png
53,54,5,5,47,49,0,Train/0/00001_00017_00019.png
55,57,5,6,50,51,0,Train/0/00001_00017_00020.png
58,57,6,5,53,51,0,Train/0/00001_00017_00021.png
61,61,6,6,55,56,0,Train/0/00001_00017_00022.png
62,63,5,5,57,58,0,Train/0/00001_00017_00023.png
67,69,6,6,61,63,0,Train/0/00001_00017_00024.png
69,72,6,7,63,66,0,Train/0/00001_00017_00025.png
75,77,7,7,69,71,0,Train/0/00001_00017_00026.png
84,85,7,7,77,78,0,Train/0/00001_00017_00027.png
92,94,8,8,84,86,0,Train/0/00001_00017_00028.png
100,104,8,9,92,95,0,Train/0/00001_00017_00029.png
37,38,5,5,32,33,0,Train/0/00001_00018_00000.png
39,40,6,6,33,34,0,Train/0/00001_00018_00001.png
39,40,6,5,34,34,0,Train/0/00001_00018_00002.png
40,41,6,6,35,36,0,Train/0/00001_00018_00003.png
41,43,6,6,36,37,0,Train/0/00001_00018_00004.png
43,44,6,5,38,39,0,Train/0/00001_00018_00005.png
45,46,6,5,40,41,0,Train/0/00001_00018_00006.png
46,46,5,5,40,41,0,Train/0/00001_00018_00007.png
47,48,5,5,41,42,0,Train/0/00001_00018_00008.png
49,49,6,5,44,44,0,Train/0/00001_00018_00009.png
50,52,5,6,44,46,0,Train/0/00001_00018_00010.png
53,52,6,5,47,47,0,Train/0/00001_00018_00011.png
55,55,6,6,50,50,0,Train/0/00001_00018_00012.png
57,56,6,6,52,51,0,Train/0/00001_00018_00013.png
57,59,5,6,52,54,0,Train/0/00001_00018_00014.png
60,61,6,5,55,55,0,Train/0/00001_00018_00015.png
62,64,5,6,57,59,0,Train/0/00001_00018_00016.png
67,68,6,6,61,62,0,Train/0/00001_00018_00017.png
71,71,7,7,65,65,0,Train/0/00001_00018_00018.png
74,75,7,7,68,68,0,Train/0/00001_00018_00019.png
76,81,6,8,69,73,0,Train/0/00001_00018_00020.png
81,83,7,7,74,76,0,Train/0/00001_00018_00021.png
85,87,8,7,78,80,0,Train/0/00001_00018_00022.png
87,93,7,9,80,85,0,Train/0/00001_00018_00023.png
94,97,8,8,86,89,0,Train/0/00001_00018_00024.png
98,103,8,9,90,94,0,Train/0/00001_00018_00025.png
106,108,10,9,97,99,0,Train/0/00001_00018_00026.png
109,114,9,10,100,104,0,Train/0/00001_00018_00027.png
118,121,10,11,108,111,0,Train/0/00001_00018_00028.png
124,129,11,11,114,118,0,Train/0/00001_00018_00029.png
29,29,6,6,24,24,0,Train/0/00001_00019_00000.png
29,29,6,6,24,24,0,Train/0/00001_00019_00001.png
28,29,6,6,23,24,0,Train/0/00001_00019_00002.png
30,30,5,5,25,25,0,Train/0/00001_00019_00003.png
30,31,5,6,25,26,0,Train/0/00001_00019_00004.png
30,31,5,5,25,26,0,Train/0/00001_00019_00005.png
31,31,6,5,26,26,0,Train/0/00001_00019_00006.png
31,32,6,6,26,27,0,Train/0/00001_00019_00007.png
32,32,6,5,27,27,0,Train/0/00001_00019_00008.png
33,33,6,5,28,28,0,Train/0/00001_00019_00009.png
32,34,5,6,27,29,0,Train/0/00001_00019_00010.png
34,35,5,6,29,30,0,Train/0/00001_00019_00011.png
36,36,5,6,30,31,0,Train/0/00001_00019_00012.png
36,36,5,5,31,31,0,Train/0/00001_00019_00013.png
36,37,5,6,31,32,0,Train/0/00001_00019_00014.png
37,37,5,5,32,32,0,Train/0/00001_00019_00015.png
40,39,6,5,35,34,0,Train/0/00001_00019_00016.png
41,40,6,5,36,35,0,Train/0/00001_00019_00017.png
41,42,5,6,36,37,0,Train/0/00001_00019_00018.png
42,42,5,5,37,37,0,Train/0/00001_00019_00019.png
43,45,5,6,38,40,0,Train/0/00001_00019_00020.png
45,46,6,6,40,41,0,Train/0/00001_00019_00021.png
46,47,6,6,41,42,0,Train/0/00001_00019_00022.png
48,49,6,6,43,44,0,Train/0/00001_00019_00023.png
50,52,5,6,45,47,0,Train/0/00001_00019_00024.png
49,52,5,6,44,47,0,Train/0/00001_00019_00025.png
53,53,5,5,48,48,0,Train/0/00001_00019_00026.png
56,55,6,5,51,50,0,Train/0/00001_00019_00027.png
60,58,6,5,55,53,0,Train/0/00001_00019_00028.png
64,63,6,6,59,58,0,Train/0/00001_00019_00029.png
44,50,5,6,39,45,0,Train/0/00001_00020_00000.png
45,50,6,6,40,45,0,Train/0/00001_00020_00001.png
46,50,6,5,40,44,0,Train/0/00001_00020_00002.png
46,51,5,6,40,46,0,Train/0/00001_00020_00003.png
47,51,6,5,42,46,0,Train/0/00001_00020_00004.png
47,52,5,5,42,47,0,Train/0/00001_00020_00005.png
49,53,6,5,44,48,0,Train/0/00001_00020_00006.png
49,53,5,5,43,48,0,Train/0/00001_00020_00007.png
50,55,5,6,44,50,0,Train/0/00001_00020_00008.png
51,54,6,5,46,49,0,Train/0/00001_00020_00009.png
54,56,6,6,49,51,0,Train/0/00001_00020_00010.png
55,56,6,5,50,51,0,Train/0/00001_00020_00011.png
55,58,5,6,49,52,0,Train/0/00001_00020_00012.png
56,58,5,5,51,53,0,Train/0/00001_00020_00013.png
57,59,5,5,52,54,0,Train/0/00001_00020_00014.png
59,61,5,6,54,56,0,Train/0/00001_00020_00015.png
59,61,5,5,54,56,0,Train/0/00001_00020_00016.png
61,62,6,5,55,56,0,Train/0/00001_00020_00017.png
62,64,5,6,57,59,0,Train/0/00001_00020_00018.png
65,65,6,6,60,60,0,Train/0/00001_00020_00019.png
68,68,7,7,62,62,0,Train/0/00001_00020_00020.png
70,70,7,7,64,64,0,Train/0/00001_00020_00021.png
69,69,6,6,63,63,0,Train/0/00001_00020_00022.png
73,72,7,6,66,65,0,Train/0/00001_00020_00023.png
75,73,7,6,69,67,0,Train/0/00001_00020_00024.png
76,75,7,6,70,69,0,Train/0/00001_00020_00025.png
79,80,7,7,72,73,0,Train/0/00001_00020_00026.png
81,80,8,7,74,73,0,Train/0/00001_00020_00027.png
83,84,8,8,76,77,0,Train/0/00001_00020_00028.png
83,85,7,8,76,78,0,Train/0/00001_00020_00029.png
27,27,6,5,21,22,0,Train/0/00001_00021_00000.png
27,28,6,5,21,22,0,Train/0/00001_00021_00001.png
27,29,6,6,22,24,0,Train/0/00001_00021_00002.png
27,30,6,6,22,24,0,Train/0/00001_00021_00003.png
28,29,6,5,23,24,0,Train/0/00001_00021_00004.png
28,29,5,5,23,24,0,Train/0/00001_00021_00005.png
29,31,5,6,23,25,0,Train/0/00001_00021_00006.png
30,31,6,5,25,25,0,Train/0/00001_00021_00007.png
30,33,5,6,25,28,0,Train/0/00001_00021_00008.png
31,33,6,6,26,28,0,Train/0/00001_00021_00009.png
32,33,6,6,26,28,0,Train/0/00001_00021_00010.png
32,33,6,5,27,27,0,Train/0/00001_00021_00011.png
32,34,6,6,27,29,0,Train/0/00001_00021_00012.png
34,36,6,6,29,31,0,Train/0/00001_00021_00013.png
34,36,5,5,29,31,0,Train/0/00001_00021_00014.png
36,36,6,5,31,31,0,Train/0/00001_00021_00015.png
38,38,6,6,32,33,0,Train/0/00001_00021_00016.png
39,39,6,5,34,34,0,Train/0/00001_00021_00017.png
40,42,6,6,35,37,0,Train/0/00001_00021_00018.png
39,42,5,6,34,37,0,Train/0/00001_00021_00019.png
42,43,6,5,37,38,0,Train/0/00001_00021_00020.png
45,47,6,6,39,41,0,Train/0/00001_00021_00021.png
47,49,6,6,42,44,0,Train/0/00001_00021_00022.png
48,50,5,5,43,45,0,Train/0/00001_00021_00023.png
50,51,5,5,44,46,0,Train/0/00001_00021_00024.png
54,54,6,5,49,49,0,Train/0/00001_00021_00025.png
57,58,6,6,52,53,0,Train/0/00001_00021_00026.png
59,59,6,5,54,54,0,Train/0/00001_00021_00027.png
62,63,5,5,57,58,0,Train/0/00001_00021_00028.png
71,74,7,7,65,68,0,Train/0/00001_00021_00029.png
31,33,6,5,26,28,0,Train/0/00001_00022_00000.png
30,35,5,6,25,29,0,Train/0/00001_00022_00001.png
33,35,6,5,27,29,0,Train/0/00001_00022_00002.png
33,36,5,6,27,31,0,Train/0/00001_00022_00003.png
34,37,5,6,29,32,0,Train/0/00001_00022_00004.png
34,37,5,6,29,32,0,Train/0/00001_00022_00005.png
36,38,5,6,30,32,0,Train/0/00001_00022_00006.png
37,38,5,6,31,33,0,Train/0/00001_00022_00007.png
37,39,5,6,32,34,0,Train/0/00001_00022_00008.png
38,39,6,5,33,33,0,Train/0/00001_00022_00009.png
39,40,6,5,34,34,0,Train/0/00001_00022_00010.png
40,40,5,5,34,35,0,Train/0/00001_00022_00011.png
41,41,6,5,36,36,0,Train/0/00001_00022_00012.png
40,41,5,5,35,36,0,Train/0/00001_00022_00013.png
43,43,6,6,37,37,0,Train/0/00001_00022_00014.png
44,45,6,6,39,39,0,Train/0/00001_00022_00015.png
47,46,6,6,41,41,0,Train/0/00001_00022_00016.png
49,50,6,6,44,44,0,Train/0/00001_00022_00017.png
51,50,6,5,46,45,0,Train/0/00001_00022_00018.png
53,52,6,5,48,47,0,Train/0/00001_00022_00019.png
55,54,6,5,50,49,0,Train/0/00001_00022_00020.png
59,59,5,5,53,53,0,Train/0/00001_00022_00021.png
63,63,5,5,57,57,0,Train/0/00001_00022_00022.png
71,71,7,7,65,65,0,Train/0/00001_00022_00023.png
76,75,7,6,69,68,0,Train/0/00001_00022_00024.png
83,83,8,8,76,76,0,Train/0/00001_00022_00025.png
88,89,7,8,80,82,0,Train/0/00001_00022_00026.png
100,100,9,8,92,92,0,Train/0/00001_00022_00027.png
110,112,9,10,101,103,0,Train/0/00001_00022_00028.png
132,132,11,11,121,121,0,Train/0/00001_00022_00029.png
32,30,6,5,27,25,0,Train/0/00001_00023_00000.png
31,31,5,5,26,25,0,Train/0/00001_00023_00001.png
33,32,5,6,27,27,0,Train/0/00001_00023_00002.png
35,33,5,6,29,28,0,Train/0/00001_00023_00003.png
36,35,5,5,31,29,0,Train/0/00001_00023_00004.png
36,35,5,5,31,29,0,Train/0/00001_00023_00005.png
38,35,6,5,32,29,0,Train/0/00001_00023_00006.png
38,36,5,6,32,31,0,Train/0/00001_00023_00007.png
38,35,5,5,32,30,0,Train/0/00001_00023_00008.png
38,37,5,6,32,31,0,Train/0/00001_00023_00009.png
39,36,6,5,34,31,0,Train/0/00001_00023_00010.png
38,36,5,5,33,31,0,Train/0/00001_00023_00011.png
38,37,5,6,33,32,0,Train/0/00001_00023_00012.png
38,36,5,5,33,31,0,Train/0/00001_00023_00013.png
40,37,6,5,34,31,0,Train/0/00001_00023_00014.png
39,37,5,5,34,32,0,Train/0/00001_00023_00015.png
39,38,5,6,34,33,0,Train/0/00001_00023_00016.png
41,38,6,6,36,33,0,Train/0/00001_00023_00017.png
41,39,6,6,36,33,0,Train/0/00001_00023_00018.png
41,39,5,6,36,34,0,Train/0/00001_00023_00019.png
42,39,5,5,37,34,0,Train/0/00001_00023_00020.png
44,41,6,6,39,36,0,Train/0/00001_00023_00021.png
44,41,6,5,39,35,0,Train/0/00001_00023_00022.png
45,42,5,5,40,37,0,Train/0/00001_00023_00023.png
45,42,5,5,40,37,0,Train/0/00001_00023_00024.png
42,44,5,6,37,39,0,Train/0/00001_00023_00025.png
48,45,6,6,43,40,0,Train/0/00001_00023_00026.png
48,45,5,5,43,40,0,Train/0/00001_00023_00027.png
50,46,6,5,45,41,0,Train/0/00001_00023_00028.png
52,48,6,6,46,43,0,Train/0/00001_00023_00029.png
25,28,5,6,20,22,0,Train/0/00001_00024_00000.png
27,28,6,5,22,23,0,Train/0/00001_00024_00001.png
27,29,6,6,22,24,0,Train/0/00001_00024_00002.png
27,29,6,6,22,24,0,Train/0/00001_00024_00003.png
26,28,5,5,21,23,0,Train/0/00001_00024_00004.png
26,29,5,6,21,24,0,Train/0/00001_00024_00005.png
26,28,5,5,21,23,0,Train/0/00001_00024_00006.png
26,27,5,5,21,22,0,Train/0/00001_00024_00007.png
27,27,5,5,22,22,0,Train/0/00001_00024_00008.png
28,27,6,5,23,22,0,Train/0/00001_00024_00009.png
28,28,6,6,23,23,0,Train/0/00001_00024_00010.png
28,28,6,6,23,23,0,Train/0/00001_00024_00011.png
28,26,6,5,23,21,0,Train/0/00001_00024_00012.png
28,26,5,5,22,21,0,Train/0/00001_00024_00013.png
28,28,5,6,23,23,0,Train/0/00001_00024_00014.png
30,29,6,6,24,23,0,Train/0/00001_00024_00015.png
30,29,6,6,25,24,0,Train/0/00001_00024_00016.png
30,28,6,5,25,23,0,Train/0/00001_00024_00017.png
30,28,6,5,25,23,0,Train/0/00001_00024_00018.png
29,29,6,6,24,24,0,Train/0/00001_00024_00019.png
29,29,6,6,24,24,0,Train/0/00001_00024_00020.png
29,28,6,5,24,23,0,Train/0/00001_00024_00021.png
28,29,5,5,23,23,0,Train/0/00001_00024_00022.png
29,29,5,5,24,24,0,Train/0/00001_00024_00023.png
31,31,5,5,25,26,0,Train/0/00001_00024_00024.png
32,32,6,5,27,27,0,Train/0/00001_00024_00025.png
32,34,6,6,27,28,0,Train/0/00001_00024_00026.png
32,34,5,6,27,29,0,Train/0/00001_00024_00027.png
33,34,5,6,27,29,0,Train/0/00001_00024_00028.png
34,35,5,6,28,30,0,Train/0/00001_00024_00029.png
26,25,5,5,21,20,0,Train/0/00001_00025_00000.png
28,26,5,5,22,21,0,Train/0/00001_00025_00001.png
28,28,5,6,23,23,0,Train/0/00001_00025_00002.png
28,28,5,6,23,23,0,Train/0/00001_00025_00003.png
30,28,6,5,24,23,0,Train/0/00001_00025_00004.png
30,30,6,6,25,25,0,Train/0/00001_00025_00005.png
31,30,6,5,26,25,0,Train/0/00001_00025_00006.png
29,29,5,5,24,24,0,Train/0/00001_00025_00007.png
31,30,6,5,26,25,0,Train/0/00001_00025_00008.png
34,32,6,6,29,27,0,Train/0/00001_00025_00009.png
34,31,6,5,28,26,0,Train/0/00001_00025_00010.png
33,31,6,5,28,26,0,Train/0/00001_00025_00011.png
35,32,6,5,29,27,0,Train/0/00001_00025_00012.png
36,35,5,5,31,29,0,Train/0/00001_00025_00013.png
37,35,5,5,31,30,0,Train/0/00001_00025_00014.png
37,35,5,5,31,30,0,Train/0/00001_00025_00015.png
39,38,6,6,34,33,0,Train/0/00001_00025_00016.png
40,40,5,6,35,35,0,Train/0/00001_00025_00017.png
40,39,6,5,35,34,0,Train/0/00001_00025_00018.png
42,41,6,5,37,35,0,Train/0/00001_00025_00019.png
43,44,5,6,38,38,0,Train/0/00001_00025_00020.png
45,45,5,6,39,39,0,Train/0/00001_00025_00021.png
48,46,5,5,42,41,0,Train/0/00001_00025_00022.png
49,49,5,6,43,44,0,Train/0/00001_00025_00023.png
52,51,5,5,46,45,0,Train/0/00001_00025_00024.png
55,54,6,6,50,49,0,Train/0/00001_00025_00025.png
60,58,6,5,55,53,0,Train/0/00001_00025_00026.png
63,60,6,5,58,55,0,Train/0/00001_00025_00027.png
67,63,6,5,61,58,0,Train/0/00001_00025_00028.png
73,72,6,7,67,66,0,Train/0/00001_00025_00029.png
51,52,5,6,46,47,0,Train/0/00001_00026_00000.png
50,52,5,5,44,46,0,Train/0/00001_00026_00001.png
49,52,5,5,44,47,0,Train/0/00001_00026_00002.png
50,53,5,5,45,47,0,Train/0/00001_00026_00003.png
51,53,5,5,46,48,0,Train/0/00001_00026_00004.png
53,55,5,6,48,50,0,Train/0/00001_00026_00005.png
56,57,6,6,50,51,0,Train/0/00001_00026_00006.png
57,59,5,6,51,53,0,Train/0/00001_00026_00007.png
58,59,5,5,53,54,0,Train/0/00001_00026_00008.png
60,62,5,6,55,56,0,Train/0/00001_00026_00009.png
63,63,6,5,58,57,0,Train/0/00001_00026_00010.png
64,64,5,5,59,59,0,Train/0/00001_00026_00011.png
68,66,7,6,62,60,0,Train/0/00001_00026_00012.png
69,68,6,6,63,61,0,Train/0/00001_00026_00013.png
72,68,6,6,65,62,0,Train/0/00001_00026_00014.png
74,71,6,7,67,65,0,Train/0/00001_00026_00015.png
76,73,7,7,69,67,0,Train/0/00001_00026_00016.png
76,75,6,7,70,69,0,Train/0/00001_00026_00017.png
80,77,7,6,72,70,0,Train/0/00001_00026_00018.png
80,81,7,8,73,73,0,Train/0/00001_00026_00019.png
83,82,8,7,76,75,0,Train/0/00001_00026_00020.png
85,84,8,7,78,77,0,Train/0/00001_00026_00021.png
86,88,7,8,79,80,0,Train/0/00001_00026_00022.png
92,93,9,9,84,84,0,Train/0/00001_00026_00023.png
96,95,9,8,88,87,0,Train/0/00001_00026_00024.png
99,100,8,8,91,91,0,Train/0/00001_00026_00025.png
106,106,9,9,96,96,0,Train/0/00001_00026_00026.png
108,108,9,9,99,99,0,Train/0/00001_00026_00027.png
113,112,10,9,104,103,0,Train/0/00001_00026_00028.png
119,118,11,10,109,108,0,Train/0/00001_00026_00029.png
31,31,6,5,26,26,0,Train/0/00001_00027_00000.png
31,32,6,6,26,26,0,Train/0/00001_00027_00001.png
32,31,6,6,26,26,0,Train/0/00001_00027_00002.png
34,32,6,6,29,27,0,Train/0/00001_00027_00003.png
35,32,6,5,29,26,0,Train/0/00001_00027_00004.png
33,34,5,6,28,28,0,Train/0/00001_00027_00005.png
32,34,5,6,27,28,0,Train/0/00001_00027_00006.png
32,32,5,5,27,27,0,Train/0/00001_00027_00007.png
34,34,5,6,28,29,0,Train/0/00001_00027_00008.png
34,35,5,5,29,29,0,Train/0/00001_00027_00009.png
36,36,5,5,31,31,0,Train/0/00001_00027_00010.png
39,40,5,6,33,34,0,Train/0/00001_00027_00011.png
39,39,5,5,34,34,0,Train/0/00001_00027_00012.png
40,41,5,6,34,36,0,Train/0/00001_00027_00013.png
41,44,5,6,36,38,0,Train/0/00001_00027_00014.png
43,44,5,5,37,38,0,Train/0/00001_00027_00015.png
45,45,6,5,40,40,0,Train/0/00001_00027_00016.png
47,47,6,5,41,41,0,Train/0/00001_00027_00017.png
48,48,6,5,43,43,0,Train/0/00001_00027_00018.png
48,51,5,6,43,45,0,Train/0/00001_00027_00019.png
51,51,6,5,46,46,0,Train/0/00001_00027_00020.png
53,55,5,6,48,50,0,Train/0/00001_00027_00021.png
55,56,5,5,50,51,0,Train/0/00001_00027_00022.png
58,59,6,5,53,53,0,Train/0/00001_00027_00023.png
60,63,5,6,55,58,0,Train/0/00001_00027_00024.png
68,70,6,7,61,64,0,Train/0/00001_00027_00025.png
72,74,7,7,66,68,0,Train/0/00001_00027_00026.png
76,81,6,7,70,74,0,Train/0/00001_00027_00027.png
82,88,7,7,75,81,0,Train/0/00001_00027_00028.png
88,95,8,8,81,87,0,Train/0/00001_00027_00029.png
29,33,6,6,24,28,0,Train/0/00001_00028_00000.png
29,32,6,5,23,27,0,Train/0/00001_00028_00001.png
28,32,5,5,23,27,0,Train/0/00001_00028_00002.png
30,35,5,6,25,30,0,Train/0/00001_00028_00003.png
30,36,5,5,25,30,0,Train/0/00001_00028_00004.png
32,36,6,5,27,31,0,Train/0/00001_00028_00005.png
32,37,5,6,26,32,0,Train/0/00001_00028_00006.png
33,37,6,5,27,32,0,Train/0/00001_00028_00007.png
32,37,5,5,27,32,0,Train/0/00001_00028_00008.png
33,38,6,6,27,33,0,Train/0/00001_00028_00009.png
32,39,5,6,26,34,0,Train/0/00001_00028_00010.png
32,40,5,6,27,34,0,Train/0/00001_00028_00011.png
36,42,6,6,31,37,0,Train/0/00001_00028_00012.png
38,44,6,6,33,39,0,Train/0/00001_00028_00013.png
37,45,5,6,32,40,0,Train/0/00001_00028_00014.png
39,46,5,5,34,41,0,Train/0/00001_00028_00015.png
41,48,6,6,36,43,0,Train/0/00001_00028_00016.png
42,50,5,5,37,45,0,Train/0/00001_00028_00017.png
45,53,6,6,40,48,0,Train/0/00001_00028_00018.png
47,56,5,6,41,51,0,Train/0/00001_00028_00019.png
51,59,6,5,46,54,0,Train/0/00001_00028_00020.png
55,63,6,5,49,58,0,Train/0/00001_00028_00021.png
56,69,5,7,51,63,0,Train/0/00001_00028_00022.png
60,72,6,6,55,66,0,Train/0/00001_00028_00023.png
64,80,5,8,59,73,0,Train/0/00001_00028_00024.png
75,89,7,8,68,81,0,Train/0/00001_00028_00025.png
84,99,8,9,76,91,0,Train/0/00001_00028_00026.png
94,111,8,10,85,102,0,Train/0/00001_00028_00027.png
110,131,9,12,101,120,0,Train/0/00001_00028_00028.png
137,157,11,14,125,144,0,Train/0/00001_00028_00029.png
33,34,6,5,28,29,0,Train/0/00001_00029_00000.png
33,36,6,6,28,30,0,Train/0/00001_00029_00001.png
34,36,6,6,29,31,0,Train/0/00001_00029_00002.png
35,36,6,6,29,31,0,Train/0/00001_00029_00003.png
36,38,6,5,31,32,0,Train/0/00001_00029_00004.png
37,39,5,6,31,33,0,Train/0/00001_00029_00005.png
39,38,6,6,33,33,0,Train/0/00001_00029_00006.png
39,38,6,5,33,32,0,Train/0/00001_00029_00007.png
39,40,5,6,33,34,0,Train/0/00001_00029_00008.png
40,41,6,6,35,36,0,Train/0/00001_00029_00009.png
40,41,5,5,35,36,0,Train/0/00001_00029_00010.png
40,42,5,6,35,37,0,Train/0/00001_00029_00011.png
41,43,5,6,35,38,0,Train/0/00001_00029_00012.png
44,44,5,5,38,38,0,Train/0/00001_00029_00013.png
46,47,5,6,40,41,0,Train/0/00001_00029_00014.png
49,49,6,5,44,44,0,Train/0/00001_00029_00015.png
49,52,5,6,44,46,0,Train/0/00001_00029_00016.png
52,52,6,5,47,47,0,Train/0/00001_00029_00017.png
53,55,5,6,47,49,0,Train/0/00001_00029_00018.png
55,56,6,5,50,50,0,Train/0/00001_00029_00019.png
57,57,6,5,52,52,0,Train/0/00001_00029_00020.png
60,61,5,5,55,56,0,Train/0/00001_00029_00021.png
65,69,5,7,59,62,0,Train/0/00001_00029_00022.png
72,75,6,7,66,68,0,Train/0/00001_00029_00023.png
80,81,8,7,73,73,0,Train/0/00001_00029_00024.png
86,87,7,7,79,80,0,Train/0/00001_00029_00025.png
96,98,8,9,87,90,0,Train/0/00001_00029_00026.png
107,109,10,9,98,99,0,Train/0/00001_00029_00027.png
128,131,11,11,116,119,0,Train/0/00001_00029_00028.png
154,155,14,14,140,142,0,Train/0/00001_00029_00029.png
27,34,6,6,22,29,0,Train/0/00001_00030_00000.png
28,34,6,5,23,29,0,Train/0/00001_00030_00001.png
28,36,5,6,23,31,0,Train/0/00001_00030_00002.png
32,37,6,5,26,31,0,Train/0/00001_00030_00003.png
32,38,5,5,27,33,0,Train/0/00001_00030_00004.png
32,39,5,5,27,34,0,Train/0/00001_00030_00005.png
33,41,5,6,28,36,0,Train/0/00001_00030_00006.png
33,41,5,5,28,36,0,Train/0/00001_00030_00007.png
34,42,6,5,29,36,0,Train/0/00001_00030_00008.png
34,44,5,6,28,38,0,Train/0/00001_00030_00009.png
35,45,5,6,29,40,0,Train/0/00001_00030_00010.png
37,47,6,6,32,42,0,Train/0/00001_00030_00011.png
37,49,5,6,31,43,0,Train/0/00001_00030_00012.png
38,48,5,5,32,43,0,Train/0/00001_00030_00013.png
